CPU Usage (%),Memory Usage (%),CPU Temperature (°C)
3.5,37.3,69.832
2.0,37.3,70.908
3.5,37.3,70.908
2.8,37.3,70.908
4.0,37.3,70.908
3.5,37.3,70.908
2.5,37.3,70.908
3.8,37.3,70.908
2.8,37.3,70.37
3.5,37.3,70.37
3.8,37.3,70.908
3.2,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
3.5,37.3,71.446
3.2,37.3,70.908
3.5,37.3,70.37
3.5,37.3,70.908
4.0,37.3,70.908
4.0,37.3,70.908
4.2,37.3,70.908
2.5,37.3,70.908
3.8,37.3,70.908
3.8,37.3,70.908
3.8,37.3,70.908
4.5,37.3,70.908
3.5,37.3,70.37
4.3,37.3,70.37
2.8,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.37
2.8,37.3,70.908
3.5,37.3,70.37
3.0,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
2.8,37.3,70.908
4.0,37.3,70.37
2.5,37.3,70.37
4.0,37.3,70.908
3.0,37.3,70.908
2.5,37.3,70.908
4.5,37.3,70.908
2.8,37.3,70.37
3.3,37.3,70.908
3.5,37.3,70.908
3.3,37.3,71.446
3.5,37.3,70.908
3.3,37.3,70.908
3.8,37.3,70.37
3.5,37.3,70.908
3.3,37.3,69.832
3.3,37.3,70.908
3.0,37.3,70.908
3.0,37.3,70.908
3.8,37.3,70.908
3.7,37.3,70.37
4.5,37.3,70.908
3.3,37.3,70.37
3.8,37.3,70.37
2.8,37.3,70.37
3.5,37.3,71.446
3.7,37.3,70.908
3.5,37.3,71.446
3.5,37.3,70.908
3.8,37.3,70.908
1.8,37.3,70.908
3.8,37.3,70.908
4.3,37.3,69.832
2.5,37.3,70.908
3.8,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.908
3.5,37.3,71.446
4.0,37.3,70.908
4.0,37.3,70.908
3.0,37.3,70.908
3.5,37.3,70.908
4.0,37.3,70.37
3.3,37.3,70.37
3.8,37.3,70.908
3.5,37.3,70.908
5.2,37.3,71.446
3.5,37.3,70.908
2.3,37.3,70.908
3.5,37.3,70.908
4.0,37.3,71.446
3.3,37.3,71.446
3.8,37.3,70.908
3.0,37.3,70.37
3.7,37.3,70.908
2.8,37.3,71.446
2.3,37.3,70.908
3.7,37.3,70.908
3.7,37.3,70.908
3.8,37.3,71.446
3.0,37.3,70.908
3.3,37.3,70.37
3.3,37.3,70.908
3.0,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.5,37.3,70.37
3.8,37.3,70.908
4.0,37.3,70.908
3.3,37.3,70.908
3.5,37.3,70.908
3.0,37.3,70.908
4.0,37.3,70.908
3.5,37.3,70.908
3.8,37.3,70.908
3.3,37.3,70.908
4.2,37.3,70.908
3.3,37.3,70.908
3.3,37.3,71.446
2.5,37.3,70.908
3.8,37.3,70.908
3.0,37.3,70.908
1.8,37.3,70.908
4.0,37.3,70.908
3.7,37.3,69.832
3.3,37.3,70.908
3.2,37.3,70.908
4.0,37.3,70.908
4.2,37.3,70.908
3.0,37.3,70.908
3.8,37.3,71.446
4.2,37.3,70.908
3.7,37.3,70.908
3.3,37.3,70.908
2.5,37.3,70.908
3.5,37.3,71.446
3.0,37.3,71.446
4.0,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.908
3.3,37.3,71.446
3.8,37.3,70.908
3.8,37.3,70.908
4.0,37.3,70.908
3.0,37.3,70.908
4.0,37.3,70.908
4.2,37.3,70.908
2.5,37.3,71.446
3.5,37.3,70.908
3.0,37.3,70.908
2.5,37.3,71.446
2.8,37.3,71.984
3.3,37.3,70.37
4.7,37.3,70.37
3.7,37.3,70.908
3.5,37.3,70.908
3.8,37.3,70.908
3.3,37.3,70.908
1.8,37.3,71.446
3.5,37.3,70.908
3.5,37.3,70.908
3.0,37.3,70.908
2.5,37.3,70.37
3.8,37.3,69.832
2.3,37.3,70.908
3.5,37.3,70.908
2.8,37.3,70.908
4.3,37.3,70.908
2.0,37.3,70.908
3.5,37.3,70.908
3.7,37.3,71.446
3.0,37.3,71.446
3.0,37.3,70.908
4.0,37.3,70.908
4.0,37.3,71.446
3.5,37.3,70.908
4.7,37.3,70.37
2.3,37.3,70.908
4.5,37.3,70.37
2.5,37.3,70.908
3.0,37.3,70.908
4.0,37.3,71.446
3.8,37.3,70.908
3.0,37.3,70.908
2.5,37.3,70.908
2.5,37.3,70.908
3.3,37.3,70.37
3.7,37.3,70.37
3.5,37.3,69.832
2.3,37.3,71.446
3.3,37.3,70.908
4.2,37.3,70.37
3.5,37.3,70.908
4.0,37.3,70.908
2.8,37.3,70.908
3.2,37.3,70.908
4.5,37.3,70.908
3.8,37.3,70.908
2.8,37.3,70.908
3.5,37.3,70.37
1.5,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.908
2.8,37.3,70.908
2.8,37.3,70.908
2.5,37.3,70.908
3.5,37.3,70.37
3.3,37.3,70.908
3.8,37.3,70.908
4.3,37.3,71.446
4.0,37.3,69.832
3.1,37.3,70.37
3.8,37.3,69.832
3.5,37.3,70.908
3.5,37.3,70.908
4.0,37.3,70.37
2.8,37.3,70.908
3.8,37.3,70.908
3.3,37.3,70.37
2.5,37.3,70.908
3.3,37.3,70.908
3.8,37.3,70.908
3.5,37.3,69.832
3.3,37.3,70.908
3.8,37.3,70.908
3.0,37.3,70.908
4.9,37.3,70.908
5.4,37.3,70.908
4.0,37.3,70.908
3.8,37.3,69.832
3.8,37.3,70.37
3.8,37.3,70.37
4.0,37.3,70.908
3.5,37.3,70.908
4.0,37.3,70.908
3.3,37.3,69.832
2.3,37.3,70.908
3.0,37.3,70.908
3.7,37.3,70.37
3.1,37.3,70.908
4.5,37.3,69.832
3.0,37.3,70.37
2.8,37.3,70.908
4.0,37.3,70.908
3.3,37.3,70.908
2.8,37.3,70.908
2.8,37.3,70.908
2.8,37.3,70.908
2.3,37.3,71.446
2.8,37.3,70.908
2.3,37.3,70.908
2.8,37.3,70.908
3.3,37.3,70.37
2.3,37.3,70.908
3.5,37.3,71.446
3.5,37.3,70.908
3.0,37.3,70.908
3.3,37.3,70.908
3.3,37.3,70.908
3.0,37.3,70.908
3.5,37.3,71.446
2.5,37.3,70.908
4.0,37.3,70.908
2.5,37.3,71.446
2.5,37.3,70.908
4.3,37.3,70.908
3.0,37.3,70.908
3.0,37.4,70.908
4.0,37.4,70.908
2.5,37.4,70.908
3.0,37.4,70.908
3.5,37.4,70.37
2.3,37.4,70.908
3.3,37.4,70.908
3.8,37.4,71.446
4.0,37.4,70.908
3.7,37.4,70.908
3.0,37.4,71.446
3.0,37.4,70.908
3.5,37.4,70.908
3.0,37.4,70.908
3.0,37.4,70.908
3.3,37.4,70.908
3.7,37.4,71.446
3.3,37.4,70.908
3.5,37.4,70.908
3.5,37.4,70.908
5.2,37.4,70.908
4.3,37.4,70.908
3.7,37.4,70.908
2.8,37.4,70.908
2.0,37.4,70.908
3.3,37.4,70.908
5.0,37.4,71.446
3.5,37.4,70.908
3.8,37.4,70.908
2.5,37.4,70.908
3.7,37.4,71.446
5.0,37.4,70.908
2.3,37.4,71.446
3.0,37.4,70.908
3.0,37.4,71.446
3.5,37.4,70.908
4.2,37.4,70.908
2.8,37.4,70.908
4.2,37.4,71.446
3.8,37.4,70.908
3.0,37.4,70.908
3.6,37.4,70.908
3.0,37.4,70.37
4.0,37.4,70.37
4.2,37.4,70.37
4.0,37.4,70.908
4.2,37.4,70.908
3.0,37.4,70.908
4.2,37.4,70.908
4.0,37.4,71.446
2.3,37.4,70.908
4.3,37.4,70.908
3.3,37.4,70.908
3.3,37.4,70.908
3.0,37.4,71.446
2.5,37.4,70.908
2.8,37.4,71.446
2.8,37.4,70.908
5.0,37.4,70.908
3.0,37.4,70.908
4.5,37.4,70.908
3.3,37.4,70.908
3.3,37.4,70.908
4.0,37.4,70.908
3.8,37.4,70.908
3.5,37.4,70.908
3.5,37.4,70.37
3.7,37.4,70.908
4.0,37.4,71.446
1.8,37.4,70.908
7.1,37.0,70.908
3.8,37.0,70.908
2.8,37.0,70.37
3.8,37.0,70.908
3.5,37.0,70.908
3.5,37.1,70.908
3.8,37.1,70.908
4.5,37.1,71.446
3.7,37.1,70.908
4.0,37.1,71.446
3.0,37.1,71.446
3.0,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.37
3.5,37.1,70.908
2.5,37.1,70.908
3.5,37.1,70.908
3.5,37.1,71.446
4.2,37.1,70.908
4.0,37.1,70.908
3.0,37.1,69.832
3.0,37.1,70.908
4.0,37.1,70.37
3.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
3.3,37.1,70.908
3.3,37.1,70.908
3.0,37.1,70.908
2.3,37.1,71.446
2.0,37.1,71.446
4.0,37.1,70.908
3.0,37.1,70.908
4.2,37.1,71.446
3.8,37.1,71.446
4.2,37.1,70.908
3.0,37.1,70.908
4.7,37.1,70.908
2.5,37.1,70.908
3.0,37.1,70.908
3.8,37.1,70.908
2.5,37.1,70.908
3.5,37.1,70.908
1.5,37.1,70.908
3.7,37.1,70.908
4.2,37.1,70.908
3.0,37.1,70.908
5.7,37.1,70.908
3.7,37.1,70.908
3.3,37.1,71.446
3.3,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
4.0,37.1,70.908
3.8,37.1,70.908
4.7,37.1,70.908
3.5,37.1,70.37
2.3,37.1,71.446
2.5,37.1,70.908
4.2,37.1,70.908
4.2,37.1,71.446
3.2,37.1,70.908
3.0,37.1,70.908
3.5,37.1,70.37
2.5,37.1,70.908
1.8,37.1,70.908
3.2,37.1,70.908
3.8,37.1,71.446
4.2,37.1,70.908
4.0,37.1,71.446
3.3,37.1,70.908
4.0,37.1,70.908
3.7,37.1,71.984
3.5,37.1,71.446
4.0,37.1,70.908
4.0,37.1,70.908
3.5,37.1,71.446
2.8,37.1,71.446
3.3,37.1,70.908
2.5,37.1,71.446
3.0,37.1,71.446
2.5,37.1,71.984
3.5,37.1,70.908
3.3,37.1,70.908
3.7,37.1,70.908
4.0,37.1,70.908
3.7,37.1,70.908
3.7,37.1,70.908
3.3,37.1,71.446
2.8,37.1,70.908
3.5,37.1,71.984
3.0,37.1,70.908
3.7,37.1,71.446
4.3,37.1,70.908
2.8,37.1,70.37
3.0,37.1,70.908
2.5,37.1,71.984
2.5,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.908
3.8,37.1,71.446
3.7,37.1,70.908
3.5,37.1,70.908
3.0,37.1,70.908
3.0,37.1,70.908
2.8,37.1,70.908
3.8,37.1,70.37
3.0,37.1,71.446
3.5,37.1,70.908
2.3,37.1,71.446
3.5,37.1,71.446
3.5,37.1,71.446
2.8,37.1,70.908
3.3,37.1,70.908
3.3,37.1,70.908
3.3,37.1,70.908
3.8,37.1,70.908
2.3,37.1,70.37
3.3,37.1,70.908
3.5,37.1,70.908
3.8,37.1,70.908
3.8,37.1,69.832
3.3,37.1,70.908
4.3,37.1,70.37
2.8,37.1,70.908
3.5,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
5.2,37.1,71.446
3.0,37.1,71.446
3.5,37.1,69.832
4.3,37.1,70.37
3.2,37.1,70.908
4.0,37.1,70.908
5.2,37.1,70.908
2.0,37.1,70.908
4.7,37.1,71.446
2.8,37.1,70.908
2.8,37.1,71.446
3.5,37.1,70.908
3.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
2.8,37.1,70.908
3.7,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.908
3.3,37.1,70.908
5.0,37.1,70.37
3.5,37.1,70.908
2.8,37.1,71.446
4.0,37.1,71.446
4.2,37.1,70.908
4.0,37.1,70.908
3.0,37.1,71.446
3.5,37.1,70.908
2.8,37.1,70.908
3.5,37.1,70.908
4.0,37.1,70.37
3.3,37.1,70.908
3.8,37.1,70.908
4.2,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
2.8,37.1,70.908
5.4,37.1,70.908
5.5,37.1,69.832
4.2,37.1,70.908
3.5,37.1,71.446
4.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,71.446
2.5,37.1,70.908
3.0,37.1,70.908
4.7,37.1,70.908
3.3,37.1,70.908
3.0,37.1,71.446
2.8,37.1,71.446
2.6,37.1,70.908
3.3,37.1,70.908
3.0,37.1,70.908
3.0,37.1,70.908
3.7,37.1,71.446
2.5,37.1,70.908
4.0,37.1,70.908
3.0,37.1,70.908
2.8,37.1,70.908
3.5,37.1,71.446
3.8,37.1,70.908
3.3,37.1,70.908
3.8,37.1,70.37
2.5,37.1,70.908
4.5,37.1,70.908
2.8,37.1,70.908
5.0,37.1,70.908
3.0,37.1,70.908
3.5,37.1,70.908
2.3,37.1,70.908
3.0,37.1,70.908
3.1,37.1,70.908
4.0,37.1,70.908
3.5,37.1,70.908
2.8,37.1,70.908
3.8,37.1,71.446
3.8,37.1,70.908
3.7,37.1,70.908
4.7,37.1,70.908
4.2,37.1,70.908
3.5,37.1,69.832
4.0,37.1,70.37
3.3,37.1,70.37
3.5,37.1,70.908
2.5,37.1,70.908
2.8,37.1,70.908
3.3,37.1,70.908
2.5,37.1,71.446
3.5,37.1,70.908
3.3,37.1,70.908
3.0,37.1,70.908
4.0,37.1,70.37
2.5,37.1,70.37
3.0,37.1,70.908
3.5,37.1,70.908
4.2,37.1,70.908
4.5,37.1,71.446
4.3,37.1,70.908
4.0,37.1,71.446
3.3,37.1,70.908
3.7,37.1,70.908
3.5,37.1,70.908
4.2,37.1,70.908
2.5,37.1,70.908
2.5,37.1,70.908
3.0,37.1,70.908
2.8,37.1,70.37
3.8,37.1,70.908
2.8,37.1,70.908
2.6,37.1,70.908
3.5,37.1,70.908
4.5,37.1,70.908
3.3,37.1,70.908
2.3,37.1,70.908
4.7,37.1,70.908
4.2,37.1,70.908
4.0,37.1,70.908
4.2,37.1,70.908
4.0,37.1,70.37
5.0,37.1,70.908
4.2,37.1,70.37
3.0,37.1,70.908
4.2,37.1,70.908
3.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
3.8,37.1,70.908
4.0,37.1,70.908
4.5,37.1,70.37
4.3,37.1,69.832
3.3,37.1,70.908
3.5,37.1,70.908
3.5,37.1,70.908
3.5,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
2.5,37.1,70.908
3.5,37.1,71.446
3.3,37.1,70.908
3.7,37.1,70.908
3.7,37.1,70.908
3.7,37.1,70.908
3.3,37.1,71.446
3.3,37.1,70.908
3.8,37.1,71.446
3.3,37.1,70.908
3.5,37.1,70.908
2.8,37.1,71.446
4.0,37.1,70.37
3.3,37.1,70.37
3.5,37.1,69.832
3.2,37.1,70.908
4.2,37.1,70.908
4.3,37.1,71.446
3.0,37.1,70.908
3.8,37.1,70.908
3.3,37.1,70.908
4.3,37.1,71.446
3.5,37.1,70.908
3.3,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
3.8,37.1,71.446
3.7,37.1,70.908
4.2,37.1,71.446
4.0,37.1,71.984
2.8,37.1,71.446
3.5,37.1,71.446
3.3,37.1,70.908
3.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
2.3,37.1,70.908
3.0,37.1,70.908
3.3,37.1,71.984
3.3,37.1,70.908
4.5,37.1,70.908
4.0,37.1,70.908
2.8,37.1,70.908
4.0,37.1,71.446
2.8,37.1,70.908
3.8,37.1,70.908
3.8,37.1,70.908
2.5,37.1,70.908
3.5,37.1,70.908
3.5,37.1,70.908
4.3,37.1,70.908
3.7,37.1,71.446
3.5,37.1,70.908
4.2,37.1,70.908
2.5,37.1,70.908
3.0,37.1,70.908
2.3,37.1,70.908
3.3,37.1,71.446
4.7,37.1,71.446
3.0,37.1,71.446
3.5,37.1,71.446
3.3,37.1,71.446
3.7,37.1,70.908
3.8,37.1,71.446
3.0,37.1,71.446
3.3,37.1,70.908
4.0,37.1,71.446
3.0,37.1,70.908
2.3,37.1,71.446
3.5,37.1,71.446
3.3,37.1,71.446
3.5,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.908
3.3,37.1,70.908
3.0,37.1,71.446
4.3,37.1,71.446
3.5,37.1,71.446
3.0,37.1,70.908
4.5,37.1,70.908
2.8,37.1,70.908
2.3,37.1,70.908
3.0,37.1,70.908
3.8,37.1,70.37
3.5,37.1,70.37
2.3,37.1,70.908
3.8,37.1,70.908
2.8,37.1,70.908
3.0,37.1,71.446
3.7,37.1,70.908
3.0,37.1,70.908
4.2,37.1,71.446
2.3,37.1,70.908
3.8,37.1,70.908
2.5,37.1,71.984
3.5,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
4.0,37.1,70.908
3.5,37.1,71.446
3.3,37.1,71.984
3.3,37.1,71.446
2.5,37.1,71.446
4.2,37.1,71.446
4.0,37.1,70.908
3.3,37.1,71.446
4.0,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
2.5,37.1,70.908
2.8,37.1,70.908
4.5,37.1,71.446
3.5,37.1,70.908
4.0,37.1,71.446
3.3,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.908
4.0,37.1,70.908
3.3,37.1,71.446
2.8,37.1,71.984
3.0,37.1,71.446
3.5,37.1,71.446
3.0,37.1,71.446
2.8,37.1,70.908
2.3,37.1,71.446
3.5,37.1,71.446
5.2,37.1,70.908
3.3,37.1,70.908
2.3,37.1,70.908
3.5,37.1,71.446
2.5,37.1,70.908
4.0,37.1,71.446
2.3,37.1,70.908
4.0,37.1,71.984
2.8,37.1,71.446
3.3,37.1,71.446
3.0,37.1,70.908
2.8,37.1,70.908
3.5,37.1,71.446
3.3,37.1,71.446
3.3,37.1,71.446
3.1,37.1,71.446
3.7,37.1,70.908
3.5,37.1,70.908
3.3,37.1,71.446
3.8,37.1,71.446
4.3,37.1,71.446
3.8,37.1,70.908
4.3,37.1,70.908
4.2,37.1,70.908
3.5,37.1,70.908
3.5,37.1,70.908
2.5,37.1,71.984
3.3,37.1,71.984
3.5,37.1,71.446
2.3,37.1,70.908
4.0,37.1,71.446
3.7,37.1,70.908
3.7,37.1,71.446
3.3,37.1,70.908
2.8,37.1,70.908
3.5,37.1,71.446
3.3,37.1,70.908
3.5,37.1,71.446
4.0,37.1,71.446
3.8,37.1,70.908
3.3,37.1,70.37
3.0,37.1,70.908
2.8,37.1,71.446
3.8,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
3.0,37.1,71.446
2.5,37.1,71.446
3.0,37.1,70.908
3.7,37.1,70.908
2.5,37.1,71.446
2.5,37.1,71.446
3.3,37.1,71.446
2.8,37.1,69.832
3.0,37.1,67.68
3.5,37.1,67.142
3.0,37.1,68.756
3.5,37.1,65.528
4.0,37.1,68.756
3.3,37.1,69.294
3.0,37.1,69.294
3.3,37.1,68.756
2.3,37.1,69.832
2.5,37.1,69.832
2.8,37.1,70.37
3.5,37.1,70.37
3.3,37.1,70.908
2.5,37.1,69.832
3.8,37.1,70.908
5.9,37.1,70.37
3.5,37.1,70.37
3.5,37.1,69.832
3.5,37.1,70.908
2.8,37.1,70.908
3.3,37.1,70.908
3.5,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
3.5,37.1,70.908
2.5,37.1,71.446
3.0,37.1,70.908
3.0,37.1,71.446
2.0,37.1,70.908
3.8,37.1,71.446
4.0,37.1,70.908
4.5,37.1,70.908
2.8,37.1,70.908
3.0,37.1,70.908
3.3,37.1,70.908
2.8,37.1,70.908
4.3,37.1,70.908
3.0,37.1,70.908
2.8,37.1,70.908
3.5,37.1,71.446
3.3,37.1,71.446
4.2,37.1,70.908
4.5,37.1,71.446
2.8,37.1,70.908
4.2,37.1,70.908
2.5,37.1,70.908
3.5,37.1,70.908
2.3,37.1,70.908
3.0,37.1,71.446
3.8,37.1,71.446
5.0,37.1,71.446
2.8,37.1,71.446
4.0,37.1,70.908
4.2,37.1,70.908
2.5,37.1,71.446
2.5,37.1,71.984
4.2,37.1,70.908
3.0,37.1,71.446
4.2,37.1,71.984
2.8,37.1,71.446
3.5,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.446
4.5,37.1,71.984
4.0,37.1,71.446
4.3,37.1,70.908
2.5,37.1,71.446
3.7,37.1,70.908
4.2,37.1,71.984
3.0,37.1,71.446
4.7,37.1,70.908
2.3,37.1,71.984
3.3,37.1,71.984
3.5,37.1,71.984
3.8,37.1,71.446
3.5,37.1,70.908
3.5,37.1,71.446
4.0,37.1,72.522
4.0,37.1,71.984
4.2,37.1,71.984
5.2,37.1,70.908
3.3,37.1,71.446
4.0,37.1,71.446
2.8,37.1,70.908
4.5,37.1,71.984
4.3,37.1,71.984
3.5,37.1,71.984
3.0,37.1,71.446
4.5,37.1,70.908
3.5,37.1,70.908
4.2,37.1,71.446
4.0,37.1,71.446
3.3,37.1,71.446
3.3,37.1,71.446
3.3,37.1,70.908
4.3,37.1,70.908
3.3,37.1,71.446
3.0,37.1,70.908
2.8,37.1,71.446
2.8,37.1,71.446
3.3,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.446
3.0,37.1,71.984
3.5,37.1,71.446
3.0,37.1,71.984
3.8,37.1,71.984
3.3,37.1,70.908
3.7,37.1,71.446
3.5,37.1,71.984
3.7,37.1,71.446
3.8,37.1,71.984
2.3,37.1,71.446
4.0,37.1,71.446
3.5,37.1,71.446
3.5,37.1,71.984
3.0,37.1,70.908
2.8,37.1,71.446
2.8,37.1,71.446
2.8,37.1,70.908
3.3,37.1,71.446
3.3,37.1,71.446
3.5,37.1,70.908
3.5,37.1,71.984
3.5,37.1,71.446
4.2,37.1,70.908
4.5,37.1,70.37
3.5,37.1,71.446
2.8,37.1,70.908
2.8,37.1,71.446
3.3,37.1,71.984
4.0,37.1,71.446
2.8,37.1,71.446
4.3,37.1,71.446
4.2,37.1,71.984
3.7,37.1,71.446
3.5,37.1,71.446
4.2,37.1,71.984
4.0,37.1,71.984
3.8,37.1,70.908
3.0,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.446
4.5,37.1,70.908
2.5,37.1,70.908
3.2,37.1,71.984
3.0,37.1,71.446
3.3,37.1,71.446
3.5,37.1,70.908
3.5,37.1,71.984
4.2,37.1,70.908
3.7,37.1,70.908
3.5,37.1,71.446
3.0,37.1,71.446
2.8,37.1,70.908
4.0,37.1,70.908
2.8,37.1,71.446
4.2,37.1,70.908
3.0,37.1,71.984
3.5,37.1,71.446
3.7,37.1,71.984
3.5,37.1,71.984
2.8,37.1,70.908
3.0,37.1,70.908
4.7,37.1,70.908
4.2,37.1,71.984
2.3,37.1,71.446
3.8,37.1,70.908
2.8,37.1,71.984
3.5,37.1,71.446
4.2,37.1,71.446
3.5,37.1,70.908
3.5,37.1,71.446
2.8,37.1,71.446
3.3,37.1,71.446
4.2,37.1,70.908
3.7,37.1,71.446
3.5,37.1,71.446
4.2,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.446
2.5,37.1,71.984
4.7,37.1,71.446
3.3,37.1,70.908
2.8,37.1,70.908
3.7,37.1,71.984
2.3,37.1,71.446
2.8,37.1,71.446
3.3,37.1,71.446
3.0,37.1,71.984
2.3,37.1,71.984
3.3,37.1,71.984
3.0,37.1,71.984
4.3,37.1,71.984
3.3,37.1,71.446
3.0,37.1,71.984
2.3,37.1,71.984
3.3,37.1,71.984
3.5,37.1,71.984
3.8,37.1,71.984
3.8,37.1,71.984
3.5,37.1,71.984
2.8,37.1,71.984
3.8,37.1,71.984
3.3,37.1,71.446
2.8,37.1,71.984
4.2,37.1,71.446
3.5,37.1,71.984
4.0,37.1,71.984
2.8,37.1,71.984
3.5,37.1,71.446
3.0,37.1,71.446
3.0,37.1,71.446
2.5,37.1,71.984
2.5,37.1,71.984
3.8,37.1,71.984
4.0,37.1,71.984
3.0,37.1,71.446
3.8,37.1,71.446
3.7,37.1,71.984
2.0,37.1,71.984
3.7,37.1,71.446
3.5,37.1,71.984
2.5,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.984
3.0,37.1,70.908
3.3,37.1,71.984
3.8,37.1,71.446
2.8,37.1,71.984
3.0,37.1,71.446
3.3,37.1,71.984
4.0,37.1,71.446
3.8,37.1,71.984
2.8,37.1,71.984
3.8,37.1,70.908
4.0,37.1,70.908
3.7,37.1,71.984
3.8,37.1,71.446
3.0,37.1,71.446
2.8,37.1,71.984
3.0,37.1,71.984
2.8,37.1,71.984
3.0,37.1,71.984
4.0,37.1,71.446
3.5,37.1,71.446
3.5,37.1,71.446
3.7,37.1,71.446
4.3,37.1,71.446
2.0,37.1,71.984
3.7,37.1,71.446
2.8,37.1,71.984
3.8,37.1,71.984
5.5,37.1,71.984
2.8,37.1,71.984
3.0,37.1,71.446
2.3,37.1,71.446
3.2,37.1,71.984
4.2,37.1,71.984
2.8,37.1,71.984
2.8,37.1,71.984
3.3,37.1,71.984
2.5,37.1,71.984
3.7,37.1,71.984
3.5,37.1,71.984
2.8,37.1,71.446
3.8,37.1,71.984
4.2,37.1,70.908
3.3,37.1,71.984
4.0,37.1,71.984
4.0,37.1,71.984
4.5,37.1,71.984
3.5,37.1,71.984
3.5,37.1,71.446
4.5,37.1,71.446
4.0,37.1,70.908
3.5,37.1,71.446
3.5,37.1,71.446
2.3,37.1,71.984
3.3,37.1,71.984
3.0,37.1,71.984
4.0,37.1,71.446
1.8,37.1,70.908
2.5,37.1,71.984
3.5,37.1,71.446
3.0,37.1,71.984
3.0,37.1,71.446
3.5,37.1,71.984
3.7,37.1,71.446
3.5,37.1,71.984
3.0,37.1,71.446
3.0,37.1,71.446
3.8,37.1,71.446
2.8,37.1,71.446
3.8,37.1,71.984
3.2,37.1,71.984
3.0,37.1,71.446
4.0,37.1,71.984
3.5,37.1,71.446
3.8,37.1,71.984
3.8,37.1,70.908
3.8,37.1,71.446
3.5,37.1,70.908
3.5,37.1,70.908
3.8,37.1,70.908
2.8,37.1,71.446
3.5,37.1,71.446
1.8,37.1,70.908
3.5,37.1,71.446
3.3,37.1,71.446
3.3,37.1,70.908
3.5,37.1,71.446
6.5,37.1,71.446
2.5,37.1,70.908
4.0,37.1,70.908
3.5,37.1,70.908
2.8,37.1,71.446
3.0,37.1,70.908
3.7,37.1,71.446
3.3,37.1,71.446
3.0,37.1,71.446
3.3,37.1,70.908
4.7,37.1,70.908
2.3,37.1,71.446
2.8,37.1,70.908
3.0,37.1,71.446
3.7,37.1,70.908
4.0,37.1,71.446
3.5,37.1,70.908
2.8,37.1,70.908
4.2,37.1,70.908
4.0,37.1,70.908
3.5,37.1,70.908
3.5,37.1,70.908
3.8,37.1,70.908
4.2,37.1,71.984
3.3,37.1,71.446
3.0,37.1,70.908
2.3,37.1,70.908
4.0,37.1,70.908
4.0,37.1,70.908
3.3,37.1,70.908
2.8,37.1,71.446
2.8,37.1,70.908
2.8,37.1,70.908
2.8,37.1,71.446
3.5,37.1,71.446
3.3,37.1,70.908
2.3,37.1,71.446
2.0,37.1,71.446
3.3,37.1,70.908
3.0,37.1,70.908
4.0,37.1,71.446
3.3,37.1,71.446
3.3,37.1,70.908
2.8,37.1,70.908
4.2,37.1,70.908
3.8,37.1,70.908
3.0,37.1,70.908
2.5,37.1,70.908
3.5,37.1,71.446
3.7,37.1,70.908
4.2,37.1,70.908
3.5,37.1,70.908
4.2,37.1,70.908
3.0,37.1,71.446
2.8,37.1,69.832
2.8,37.1,70.908
3.8,37.1,70.908
4.0,37.1,70.908
2.8,37.1,70.908
2.5,37.1,70.908
4.0,37.1,70.908
3.5,37.1,70.908
4.0,37.1,71.446
3.5,37.1,70.908
3.3,37.1,71.446
2.8,37.1,71.446
4.0,37.1,70.908
4.9,37.1,70.908
